date,aqi_co,aqi_no2,aqi_ozone,aqi_pm25,aqi_so2
2023-10-09,8.0,41.0,97.0,78.0,1.0
2023-10-10,6.0,32.0,50.0,60.0,0.0
2023-10-11,5.0,36.0,44.0,55.0,0.0
2023-10-12,7.0,42.0,64.0,59.0,0.0
2023-10-13,9.0,43.0,51.0,62.0,0.0
2023-10-14,11.0,39.0,90.0,64.0,3.0
2023-10-15,15.0,40.0,136.0,64.0,3.0
2023-10-16,11.0,50.0,122.0,61.0,1.0
2023-10-17,9.0,48.0,172.0,70.0,1.0
2023-10-18,10.0,57.0,159.0,75.0,0.0
2023-10-19,11.0,53.0,119.0,69.0,4.0
2023-10-20,11.0,52.0,133.0,64.0,3.0
2023-10-21,11.0,40.0,80.0,57.0,3.0
2023-10-22,9.0,22.0,46.0,49.0,0.0
2023-10-23,5.0,40.0,36.0,44.0,0.0
2023-10-24,6.0,31.0,46.0,55.0,0.0
2023-10-25,3.0,30.0,43.0,52.0,0.0
2023-10-26,6.0,39.0,43.0,54.0,0.0
2023-10-27,11.0,32.0,50.0,61.0,0.0
2023-10-28,15.0,35.0,50.0,62.0,1.0
2023-10-29,14.0,42.0,47.0,60.0,0.0
2023-10-30,16.0,53.0,44.0,62.0,1.0
2023-10-31,14.0,60.0,44.0,59.0,1.0
2023-11-01,14.0,54.0,48.0,54.0,3.0
2023-11-02,19.0,65.0,77.0,66.0,1.0
2023-11-03,20.0,68.0,93.0,73.0,3.0
2023-11-04,14.0,50.0,119.0,73.0,3.0
2023-11-05,14.0,43.0,164.0,77.0,3.0
2023-11-06,19.0,43.0,77.0,66.0,1.0
2023-11-07,5.0,40.0,40.0,52.0,0.0
2023-11-08,18.0,49.0,41.0,64.0,1.0
2023-11-09,28.0,60.0,40.0,68.0,3.0
2023-11-10,18.0,50.0,40.0,69.0,3.0
2023-11-11,30.0,60.0,50.0,82.0,0.0
2023-11-12,20.0,44.0,47.0,67.0,1.0
2023-11-13,17.0,55.0,46.0,71.0,0.0
2023-11-14,25.0,56.0,47.0,77.0,1.0
2023-11-15,22.0,51.0,37.0,68.0,1.0
2023-11-16,6.0,42.0,37.0,53.0,0.0
2023-11-17,8.0,29.0,38.0,61.0,0.0
2023-11-18,5.0,16.0,35.0,52.0,0.0
2023-11-19,6.0,32.0,39.0,44.0,0.0
2023-11-20,11.0,55.0,41.0,66.0,0.0
2023-11-21,15.0,50.0,36.0,60.0,0.0
2023-11-22,13.0,42.0,36.0,52.0,1.0
2023-11-23,19.0,38.0,46.0,61.0,0.0
2023-11-24,8.0,36.0,41.0,61.0,0.0
2023-11-25,13.0,31.0,40.0,64.0,0.0
2023-11-26,10.0,35.0,32.0,59.0,1.0
2023-11-27,11.0,47.0,33.0,55.0,4.0
2023-11-28,11.0,47.0,34.0,57.0,3.0
2023-11-29,13.0,45.0,40.0,56.0,1.0
2023-11-30,11.0,35.0,41.0,58.0,0.0
2023-12-01,8.0,41.0,41.0,54.0,0.0
2023-12-02,11.0,36.0,39.0,69.0,0.0
2023-12-03,19.0,38.0,44.0,91.0,1.0
2023-12-04,22.0,58.0,37.0,81.0,1.0
2023-12-05,18.0,48.0,35.0,70.0,0.0
2023-12-06,11.0,47.0,36.0,69.0,1.0
2023-12-07,7.0,44.0,39.0,59.0,0.0
2023-12-08,13.0,45.0,37.0,68.0,0.0
2023-12-09,15.0,41.0,39.0,57.0,1.0
2023-12-10,10.0,41.0,40.0,53.0,1.0
2023-12-11,18.0,51.0,31.0,67.0,1.0
2023-12-12,19.0,45.0,43.0,75.0,1.0
2023-12-13,18.0,47.0,37.0,75.0,0.0
2023-12-14,16.0,57.0,37.0,74.0,3.0
2023-12-15,14.0,50.0,37.0,57.0,1.0
2023-12-16,16.0,41.0,38.0,61.0,1.0
2023-12-17,18.0,44.0,38.0,70.0,1.0
2023-12-18,18.0,51.0,30.0,73.0,3.0
2023-12-19,8.0,35.0,30.0,59.0,0.0
2023-12-20,7.0,22.0,30.0,53.0,0.0
2023-12-21,6.0,32.0,26.0,43.0,0.0
2023-12-22,7.0,36.0,35.0,42.0,0.0
2023-12-23,10.0,26.0,34.0,65.0,1.0
2023-12-24,19.0,26.0,36.0,102.0,1.0
2023-12-25,26.0,31.0,39.0,153.0,1.0
2023-12-26,13.0,44.0,29.0,90.0,1.0
2023-12-27,11.0,48.0,30.0,83.0,1.0
2023-12-28,10.0,44.0,30.0,86.0,0.0
2023-12-29,20.0,42.0,31.0,96.0,0.0
2023-12-30,6.0,26.0,39.0,60.0,0.0
2023-12-31,14.0,28.0,29.0,87.0,0.0
2024-01-01,15.0,30.0,37.0,104.0,0.0
2024-01-02,14.0,46.0,34.0,68.0,0.0
2024-01-03,16.0,42.0,41.0,61.0,0.0
2024-01-04,11.0,43.0,39.0,56.0,0.0
2024-01-05,14.0,41.0,31.0,69.0,0.0
2024-01-06,17.0,35.0,36.0,70.0,0.0
2024-01-07,5.0,22.0,36.0,45.0,0.0
2024-01-08,9.0,43.0,35.0,57.0,1.0
2024-01-09,13.0,45.0,37.0,70.0,0.0
2024-01-10,17.0,45.0,37.0,67.0,0.0
2024-01-11,10.0,40.0,39.0,52.0,0.0
2024-01-12,15.0,44.0,38.0,66.0,0.0
2024-01-13,22.0,37.0,40.0,80.0,0.0
2024-01-14,22.0,35.0,43.0,84.0,0.0
2024-01-15,17.0,46.0,40.0,93.0,1.0
2024-01-16,24.0,54.0,36.0,95.0,10.0
2024-01-17,11.0,38.0,35.0,86.0,0.0
2024-01-18,13.0,43.0,33.0,75.0,0.0
2024-01-19,20.0,41.0,30.0,75.0,1.0
2024-01-20,8.0,39.0,31.0,62.0,0.0
2024-01-21,5.0,25.0,39.0,51.0,0.0
2024-01-22,7.0,44.0,34.0,52.0,0.0
2024-01-23,7.0,32.0,36.0,61.0,0.0
2024-01-24,8.0,42.0,34.0,58.0,0.0
2024-01-25,8.0,29.0,37.0,54.0,0.0
2024-01-26,13.0,42.0,40.0,66.0,0.0
2024-01-27,16.0,42.0,41.0,70.0,1.0
2024-01-28,19.0,40.0,40.0,73.0,0.0
2024-01-29,22.0,55.0,43.0,64.0,1.0
2024-01-30,19.0,60.0,42.0,68.0,1.0
2024-01-31,18.0,43.0,47.0,66.0,0.0
2024-02-01,5.0,41.0,36.0,48.0,0.0
2024-02-02,10.0,38.0,39.0,53.0,0.0
2024-02-03,9.0,31.0,40.0,54.0,0.0
2024-02-04,3.0,19.0,38.0,53.0,0.0
2024-02-05,6.0,35.0,33.0,44.0,0.0
2024-02-06,6.0,44.0,37.0,55.0,0.0
2024-02-07,9.0,37.0,40.0,59.0,0.0
2024-02-08,7.0,42.0,39.0,53.0,0.0
2024-02-09,9.0,35.0,37.0,48.0,0.0
2024-02-10,10.0,33.0,39.0,62.0,0.0
2024-02-11,13.0,34.0,41.0,62.0,0.0
2024-02-12,15.0,44.0,44.0,68.0,0.0
2024-02-13,14.0,42.0,41.0,63.0,0.0
2024-02-14,10.0,40.0,43.0,64.0,0.0
2024-02-15,14.0,40.0,44.0,62.0,11.0
2024-02-16,6.0,36.0,39.0,66.0,11.0
2024-02-17,8.0,33.0,44.0,85.0,0.0
2024-02-18,7.0,26.0,36.0,58.0,0.0
2024-02-19,3.0,20.0,31.0,48.0,0.0
2024-02-20,5.0,29.0,36.0,41.0,0.0
2024-02-21,6.0,42.0,39.0,49.0,1.0
2024-02-22,9.0,38.0,41.0,55.0,1.0
2024-02-23,8.0,53.0,42.0,55.0,1.0
2024-02-24,11.0,39.0,42.0,56.0,1.0
2024-02-25,10.0,30.0,43.0,57.0,1.0
2024-02-26,9.0,44.0,39.0,63.0,0.0
2024-02-27,6.0,42.0,34.0,63.0,0.0
2024-02-28,17.0,38.0,42.0,58.0,3.0
2024-02-29,5.0,35.0,41.0,55.0,0.0
2024-03-01,5.0,25.0,39.0,29.0,0.0
2024-03-02,2.0,16.0,38.0,37.0,0.0
2024-03-03,5.0,26.0,39.0,41.0,3.0
2024-03-04,13.0,37.0,40.0,53.0,0.0
2024-03-05,8.0,36.0,43.0,53.0,0.0
2024-03-06,9.0,39.0,33.0,43.0,0.0
2024-03-07,9.0,39.0,36.0,38.0,0.0
2024-03-08,8.0,36.0,40.0,53.0,1.0
2024-03-09,14.0,31.0,45.0,59.0,1.0
2024-03-10,14.0,27.0,49.0,53.0,4.0
2024-03-11,6.0,29.0,41.0,40.0,0.0
2024-03-12,6.0,36.0,40.0,38.0,0.0
2024-03-13,5.0,30.0,41.0,47.0,1.0
2024-03-14,10.0,36.0,44.0,42.0,0.0
2024-03-15,6.0,37.0,41.0,37.0,0.0
2024-03-16,8.0,33.0,46.0,37.0,0.0
2024-03-17,7.0,24.0,51.0,52.0,0.0
2024-03-18,10.0,46.0,47.0,57.0,1.0
2024-03-19,11.0,39.0,50.0,59.0,0.0
2024-03-20,9.0,38.0,84.0,70.0,0.0
2024-03-21,5.0,30.0,51.0,70.0,0.0
2024-03-22,7.0,30.0,64.0,70.0,0.0
2024-03-23,3.0,14.0,40.0,37.0,0.0
2024-03-24,5.0,24.0,41.0,26.0,0.0
2024-03-25,7.0,31.0,42.0,43.0,0.0
2024-03-26,5.0,36.0,45.0,47.0,0.0
2024-03-27,6.0,33.0,64.0,56.0,0.0
2024-03-28,6.0,36.0,43.0,53.0,0.0
2024-03-29,6.0,37.0,48.0,43.0,0.0
2024-03-30,3.0,22.0,44.0,30.0,0.0
2024-03-31,6.0,34.0,44.0,31.0,0.0
2024-04-01,13.0,36.0,45.0,50.0,1.0
2024-04-02,9.0,35.0,49.0,52.0,1.0
2024-04-03,11.0,41.0,58.0,57.0,1.0
2024-04-04,3.0,18.0,44.0,43.0,1.0
2024-04-05,3.0,31.0,44.0,31.0,0.0
2024-04-06,6.0,30.0,47.0,43.0,0.0
2024-04-07,13.0,29.0,49.0,58.0,3.0
2024-04-08,8.0,34.0,49.0,51.0,0.0
2024-04-09,9.0,51.0,61.0,48.0,0.0
2024-04-10,11.0,40.0,87.0,58.0,1.0
2024-04-11,8.0,42.0,119.0,71.0,1.0
2024-04-12,5.0,18.0,87.0,69.0,0.0
2024-04-13,3.0,19.0,49.0,39.0,0.0
2024-04-14,5.0,31.0,48.0,39.0,0.0
2024-04-15,11.0,39.0,71.0,52.0,1.0
2024-04-16,8.0,43.0,77.0,53.0,3.0
2024-04-17,8.0,38.0,101.0,57.0,1.0
2024-04-18,7.0,36.0,90.0,66.0,0.0
2024-04-19,3.0,21.0,67.0,62.0,0.0
2024-04-20,3.0,28.0,93.0,64.0,0.0
2024-04-21,6.0,22.0,140.0,68.0,1.0
2024-04-22,5.0,25.0,97.0,78.0,0.0
2024-04-23,3.0,38.0,51.0,54.0,0.0
2024-04-24,3.0,38.0,46.0,49.0,0.0
2024-04-25,2.0,36.0,39.0,44.0,0.0
2024-04-26,2.0,32.0,41.0,49.0,0.0
2024-04-27,3.0,23.0,48.0,48.0,0.0
2024-04-28,6.0,34.0,80.0,55.0,0.0
2024-04-29,8.0,32.0,74.0,66.0,1.0
2024-04-30,3.0,28.0,97.0,61.0,0.0
2024-05-01,3.0,31.0,67.0,63.0,1.0
2024-05-02,5.0,26.0,97.0,67.0,0.0
2024-05-03,3.0,19.0,87.0,64.0,0.0
2024-05-04,3.0,19.0,47.0,58.0,0.0
2024-05-05,2.0,14.0,47.0,32.0,0.0
2024-05-06,5.0,31.0,48.0,42.0,4.0
2024-05-07,6.0,29.0,84.0,53.0,0.0
2024-05-08,3.0,20.0,77.0,58.0,0.0
2024-05-09,3.0,22.0,67.0,62.0,0.0
2024-05-10,3.0,32.0,74.0,63.0,1.0
2024-05-11,3.0,18.0,84.0,60.0,1.0
2024-05-12,3.0,13.0,108.0,66.0,0.0
2024-05-13,3.0,26.0,97.0,65.0,0.0
2024-05-14,3.0,27.0,90.0,63.0,0.0
2024-05-15,3.0,27.0,74.0,62.0,0.0
2024-05-16,3.0,36.0,74.0,58.0,0.0
2024-05-17,3.0,31.0,54.0,58.0,0.0
2024-05-18,3.0,25.0,105.0,56.0,0.0
2024-05-19,3.0,12.0,77.0,55.0,0.0
2024-05-20,2.0,25.0,51.0,52.0,0.0
2024-05-21,3.0,36.0,74.0,59.0,0.0
2024-05-22,3.0,30.0,87.0,67.0,0.0
2024-05-23,3.0,26.0,61.0,58.0,0.0
2024-05-24,5.0,36.0,49.0,61.0,0.0
2024-05-25,5.0,15.0,44.0,52.0,0.0
2024-05-26,5.0,18.0,48.0,54.0,1.0
2024-05-27,5.0,21.0,87.0,61.0,0.0
2024-05-28,6.0,26.0,93.0,66.0,0.0
2024-05-29,5.0,36.0,80.0,66.0,0.0
2024-05-30,5.0,26.0,119.0,70.0,0.0
2024-05-31,5.0,19.0,119.0,71.0,0.0
2024-06-01,5.0,12.0,87.0,63.0,0.0
2024-06-02,5.0,16.0,54.0,58.0,0.0
2024-06-03,5.0,32.0,74.0,61.0,0.0
2024-06-04,5.0,28.0,115.0,66.0,0.0
2024-06-05,6.0,20.0,179.0,74.0,0.0
2024-06-06,6.0,33.0,166.0,68.0,0.0
2024-06-07,6.0,15.0,84.0,59.0,0.0
2024-06-08,3.0,11.0,58.0,57.0,0.0
2024-06-09,5.0,15.0,46.0,55.0,1.0
2024-06-10,5.0,30.0,97.0,58.0,0.0
2024-06-11,6.0,24.0,115.0,66.0,0.0
2024-06-12,6.0,19.0,105.0,57.0,0.0
2024-06-13,5.0,23.0,77.0,57.0,1.0
2024-06-14,5.0,25.0,164.0,60.0,1.0
2024-06-15,7.0,32.0,161.0,72.0,1.0
2024-06-16,5.0,26.0,129.0,92.0,0.0
2024-06-17,2.0,14.0,71.0,71.0,0.0
2024-06-18,3.0,28.0,108.0,70.0,0.0
2024-06-19,3.0,24.0,119.0,69.0,1.0
2024-06-20,5.0,26.0,140.0,64.0,1.0
2024-06-21,5.0,33.0,166.0,63.0,1.0
2024-06-22,7.0,33.0,202.0,70.0,1.0
2024-06-23,8.0,29.0,154.0,59.0,6.0
2024-06-24,5.0,32.0,126.0,55.0,1.0
2024-06-25,3.0,29.0,100.0,61.0,10.0
2024-06-26,3.0,26.0,140.0,63.0,1.0
2024-06-27,3.0,27.0,122.0,63.0,0.0
2024-06-28,3.0,26.0,108.0,61.0,0.0
2024-06-29,5.0,21.0,147.0,65.0,0.0
2024-06-30,6.0,40.0,169.0,65.0,1.0
2024-07-01,5.0,25.0,150.0,61.0,0.0
2024-07-02,3.0,26.0,161.0,65.0,1.0
2024-07-03,7.0,35.0,195.0,62.0,3.0
2024-07-04,5.0,26.0,166.0,122.0,3.0
2024-07-05,6.0,29.0,197.0,230.0,0.0
2024-07-06,5.0,19.0,156.0,72.0,0.0
2024-07-07,3.0,14.0,108.0,62.0,0.0
2024-07-08,5.0,29.0,187.0,64.0,0.0
2024-07-09,6.0,31.0,206.0,67.0,1.0
2024-07-10,7.0,39.0,209.0,71.0,1.0
2024-07-11,5.0,33.0,166.0,70.0,0.0
2024-07-12,5.0,25.0,147.0,78.0,0.0
2024-07-13,5.0,27.0,147.0,66.0,0.0
2024-07-14,5.0,24.0,136.0,63.0,1.0
2024-07-15,5.0,27.0,136.0,61.0,1.0
2024-07-16,3.0,25.0,129.0,59.0,1.0
2024-07-17,3.0,25.0,129.0,58.0,1.0
2024-07-18,5.0,28.0,174.0,59.0,0.0
2024-07-19,7.0,29.0,203.0,84.0,1.0
2024-07-20,7.0,33.0,164.0,60.0,1.0
2024-07-21,5.0,23.0,147.0,61.0,0.0
2024-07-22,6.0,35.0,159.0,59.0,3.0
2024-07-23,5.0,32.0,154.0,58.0,3.0
2024-07-24,6.0,27.0,159.0,59.0,4.0
2024-07-25,6.0,26.0,182.0,68.0,3.0
2024-07-26,5.0,28.0,143.0,60.0,1.0
2024-07-27,3.0,24.0,105.0,64.0,1.0
2024-07-28,5.0,23.0,105.0,58.0,3.0
2024-07-29,6.0,28.0,119.0,55.0,1.0
2024-07-30,7.0,33.0,150.0,58.0,1.0
2024-07-31,7.0,32.0,166.0,57.0,3.0
2024-08-01,7.0,34.0,126.0,61.0,3.0
2024-08-02,7.0,36.0,200.0,59.0,1.0
2024-08-03,7.0,34.0,174.0,57.0,6.0
2024-08-04,6.0,31.0,164.0,57.0,0.0
2024-08-05,8.0,41.0,182.0,63.0,0.0
2024-08-06,6.0,28.0,192.0,63.0,1.0
2024-08-07,5.0,25.0,108.0,68.0,0.0
2024-08-08,5.0,25.0,140.0,63.0,0.0
2024-08-09,5.0,29.0,182.0,64.0,1.0
2024-08-10,7.0,28.0,202.0,65.0,0.0
2024-08-11,7.0,29.0,136.0,64.0,1.0
2024-08-12,7.0,33.0,90.0,59.0,1.0
2024-08-13,5.0,33.0,105.0,60.0,3.0
2024-08-14,7.0,32.0,140.0,64.0,1.0
2024-08-15,7.0,33.0,159.0,63.0,1.0
2024-08-16,6.0,34.0,151.0,62.0,3.0
2024-08-17,3.0,16.0,90.0,61.0,0.0
2024-08-18,3.0,24.0,126.0,58.0,3.0
2024-08-19,6.0,34.0,156.0,54.0,1.0
2024-08-20,7.0,46.0,161.0,57.0,3.0
2024-08-21,7.0,44.0,154.0,61.0,1.0
2024-08-22,5.0,25.0,105.0,57.0,1.0
2024-08-23,3.0,24.0,77.0,54.0,0.0
2024-08-24,3.0,26.0,71.0,57.0,0.0
2024-08-25,5.0,24.0,87.0,56.0,0.0
2024-08-26,7.0,30.0,129.0,59.0,0.0
2024-08-27,5.0,34.0,156.0,59.0,0.0
2024-08-28,5.0,30.0,133.0,69.0,0.0
2024-08-29,5.0,30.0,126.0,69.0,0.0
2024-08-30,5.0,28.0,156.0,63.0,0.0
2024-08-31,6.0,29.0,187.0,63.0,1.0
2024-09-01,8.0,25.0,169.0,66.0,0.0
2024-09-02,6.0,26.0,182.0,71.0,1.0
2024-09-03,7.0,48.0,166.0,70.0,3.0
2024-09-04,8.0,46.0,147.0,61.0,3.0
2024-09-05,11.0,79.0,207.0,63.0,3.0
2024-09-06,10.0,64.0,190.0,68.0,4.0
2024-09-07,8.0,45.0,209.0,72.0,3.0
2024-09-08,11.0,43.0,150.0,79.0,7.0
2024-09-09,14.0,67.0,185.0,124.0,3.0
2024-09-10,14.0,46.0,112.0,116.0,4.0
2024-09-11,5.0,30.0,122.0,58.0,0.0
2024-09-12,3.0,27.0,101.0,58.0,0.0
2024-09-13,3.0,27.0,119.0,62.0,0.0
2024-09-14,5.0,22.0,122.0,61.0,1.0
2024-09-15,3.0,17.0,77.0,54.0,0.0
2024-09-16,2.0,30.0,48.0,42.0,0.0
2024-09-17,5.0,28.0,47.0,52.0,1.0
2024-09-18,7.0,30.0,80.0,54.0,0.0
2024-09-19,3.0,31.0,67.0,54.0,1.0
2024-09-20,3.0,28.0,64.0,54.0,1.0
2024-09-21,5.0,21.0,90.0,66.0,0.0
2024-09-22,6.0,24.0,122.0,60.0,1.0
2024-09-23,7.0,36.0,112.0,63.0,3.0
2024-09-24,6.0,29.0,133.0,66.0,1.0
2024-09-25,5.0,37.0,101.0,63.0,1.0
2024-09-26,6.0,29.0,126.0,58.0,1.0
2024-09-27,7.0,29.0,108.0,66.0,1.0
2024-09-28,7.0,25.0,133.0,66.0,1.0
2024-09-29,7.0,40.0,122.0,60.0,1.0
2024-09-30,10.0,51.0,136.0,74.0,3.0
2024-10-01,9.0,56.0,126.0,63.0,1.0
2024-10-02,10.0,60.0,179.0,65.0,3.0
2024-10-03,8.0,43.0,203.0,70.0,1.0
2024-10-04,7.0,33.0,164.0,76.0,0.0
2024-10-05,7.0,31.0,172.0,72.0,3.0
2024-10-06,7.0,30.0,172.0,71.0,1.0
2024-10-07,10.0,45.0,154.0,65.0,3.0
2024-10-08,9.0,56.0,108.0,66.0,3.0
2024-10-09,8.0,36.0,105.0,93.0,1.0
2024-10-10,7.0,48.0,119.0,95.0,1.0
2024-10-11,10.0,46.0,97.0,73.0,1.0
2024-10-12,11.0,42.0,100.0,75.0,1.0
2024-10-13,8.0,32.0,101.0,66.0,0.0
2024-10-14,5.0,29.0,51.0,68.0,0.0
2024-10-15,5.0,38.0,58.0,83.0,0.0
2024-10-16,5.0,33.0,80.0,81.0,1.0
2024-10-17,3.0,39.0,44.0,61.0,0.0
2024-10-18,8.0,42.0,44.0,55.0,1.0
2024-10-19,14.0,41.0,49.0,62.0,1.0
2024-10-20,18.0,38.0,67.0,64.0,3.0
2024-10-21,17.0,55.0,67.0,62.0,4.0
2024-10-22,20.0,67.0,87.0,69.0,3.0
2024-10-23,18.0,73.0,122.0,67.0,1.0
2024-10-24,13.0,49.0,150.0,72.0,1.0
2024-10-25,15.0,64.0,108.0,79.0,1.0
2024-10-26,11.0,60.0,122.0,71.0,3.0
2024-10-27,17.0,42.0,105.0,73.0,1.0
2024-10-28,7.0,40.0,41.0,60.0,0.0
2024-10-29,11.0,38.0,40.0,53.0,0.0
2024-10-30,8.0,46.0,44.0,55.0,1.0
2024-10-31,15.0,40.0,50.0,63.0,1.0
2024-11-01,11.0,44.0,49.0,62.0,3.0
2024-11-02,10.0,31.0,44.0,57.0,0.0
2024-11-03,5.0,30.0,44.0,48.0,1.0
2024-11-04,14.0,44.0,38.0,57.0,1.0
2024-11-05,13.0,43.0,43.0,55.0,0.0
2024-11-06,11.0,43.0,41.0,56.0,0.0
2024-11-07,18.0,53.0,34.0,60.0,3.0
2024-11-08,16.0,49.0,37.0,60.0,1.0
2024-11-09,25.0,48.0,47.0,80.0,3.0
2024-11-10,27.0,49.0,67.0,108.0,3.0
2024-11-11,23.0,46.0,64.0,83.0,1.0
2024-11-12,10.0,48.0,44.0,54.0,1.0
2024-11-13,13.0,49.0,44.0,54.0,3.0
2024-11-14,22.0,61.0,46.0,66.0,3.0
2024-11-15,3.0,40.0,40.0,53.0,0.0
2024-11-16,14.0,37.0,36.0,78.0,0.0
2024-11-17,25.0,34.0,38.0,67.0,0.0
2024-11-18,10.0,42.0,39.0,61.0,0.0
2024-11-19,16.0,51.0,40.0,71.0,1.0
2024-11-20,22.0,51.0,40.0,68.0,1.0
2024-11-21,30.0,62.0,43.0,73.0,6.0
2024-11-22,26.0,55.0,48.0,73.0,1.0
2024-11-23,11.0,36.0,35.0,73.0,0.0
2024-11-24,6.0,25.0,37.0,49.0,1.0
2024-11-25,13.0,57.0,38.0,79.0,1.0
2024-11-26,15.0,43.0,34.0,58.0,1.0
2024-11-27,7.0,31.0,37.0,54.0,0.0
2024-11-28,8.0,37.0,40.0,62.0,1.0
2024-11-29,10.0,45.0,36.0,56.0,1.0
2024-11-30,13.0,40.0,39.0,54.0,1.0
2024-12-01,16.0,41.0,42.0,70.0,3.0
2024-12-02,24.0,60.0,36.0,78.0,3.0
2024-12-03,20.0,49.0,33.0,82.0,1.0
2024-12-04,14.0,46.0,33.0,128.0,0.0
2024-12-05,17.0,45.0,35.0,155.0,0.0
2024-12-06,20.0,60.0,39.0,105.0,1.0
2024-12-07,18.0,46.0,38.0,91.0,1.0
2024-12-08,35.0,42.0,39.0,90.0,1.0
2024-12-09,13.0,56.0,43.0,103.0,0.0
2024-12-10,13.0,73.0,44.0,82.0,1.0
2024-12-11,16.0,53.0,33.0,59.0,1.0
2024-12-12,24.0,46.0,40.0,71.0,3.0
2024-12-13,14.0,46.0,41.0,71.0,0.0
2024-12-14,26.0,40.0,41.0,71.0,3.0
2024-12-15,11.0,35.0,43.0,74.0,1.0
2024-12-16,24.0,53.0,44.0,76.0,3.0
2024-12-17,18.0,58.0,40.0,77.0,1.0
2024-12-18,30.0,64.0,40.0,73.0,1.0
2024-12-19,23.0,52.0,36.0,63.0,1.0
2024-12-20,18.0,66.0,37.0,106.0,1.0
2024-12-21,19.0,44.0,45.0,86.0,1.0
2024-12-22,19.0,47.0,36.0,99.0,3.0
2024-12-23,17.0,44.0,36.0,127.0,3.0
2024-12-24,17.0,35.0,44.0,129.0,0.0
2024-12-25,13.0,32.0,39.0,80.0,0.0
2024-12-26,17.0,39.0,43.0,74.0,1.0
2024-12-27,13.0,36.0,38.0,63.0,0.0
2024-12-28,10.0,33.0,41.0,88.0,1.0
2024-12-29,14.0,29.0,37.0,99.0,0.0
2024-12-30,11.0,42.0,38.0,98.0,0.0
2024-12-31,14.0,41.0,35.0,152.0,1.0
2025-01-01,22.0,37.0,37.0,145.0,1.0
2025-01-02,28.0,57.0,38.0,97.0,1.0
2025-01-03,17.0,54.0,45.0,87.0,1.0
2025-01-04,10.0,41.0,41.0,106.0,0.0
2025-01-05,19.0,44.0,42.0,78.0,3.0
2025-01-06,30.0,61.0,41.0,71.0,1.0
2025-01-07,14.0,47.0,42.0,157.0,0.0
2025-01-08,22.0,60.0,42.0,182.0,43.0
2025-01-09,60.0,61.0,54.0,164.0,7.0
2025-01-10,62.0,64.0,54.0,163.0,4.0
2025-01-11,52.0,49.0,49.0,88.0,1.0
2025-01-12,31.0,40.0,42.0,83.0,1.0
2025-01-13,23.0,51.0,38.0,58.0,1.0
2025-01-14,16.0,56.0,40.0,63.0,1.0
2025-01-15,22.0,56.0,44.0,67.0,1.0
2025-01-16,18.0,54.0,41.0,63.0,0.0
2025-01-17,15.0,41.0,47.0,60.0,0.0
2025-01-18,16.0,36.0,43.0,78.0,0.0
2025-01-19,25.0,31.0,45.0,92.0,0.0
2025-01-20,8.0,49.0,44.0,65.0,0.0
2025-01-21,15.0,53.0,41.0,59.0,0.0
2025-01-22,24.0,69.0,41.0,63.0,4.0
2025-01-23,34.0,66.0,44.0,70.0,1.0
2025-01-24,13.0,50.0,44.0,52.0,1.0
2025-01-25,17.0,41.0,47.0,59.0,3.0
2025-01-26,3.0,16.0,36.0,41.0,0.0
2025-01-27,6.0,42.0,36.0,44.0,0.0
2025-01-28,14.0,32.0,42.0,62.0,0.0
2025-01-29,13.0,40.0,42.0,63.0,0.0
2025-01-30,11.0,47.0,41.0,66.0,0.0
2025-01-31,17.0,42.0,41.0,74.0,0.0
2025-02-01,18.0,36.0,41.0,76.0,1.0
2025-02-02,11.0,41.0,58.0,103.0,0.0
2025-02-03,14.0,45.0,47.0,83.0,0.0
2025-02-04,8.0,28.0,38.0,52.0,0.0
2025-02-05,5.0,30.0,30.0,38.0,0.0
2025-02-06,5.0,26.0,33.0,42.0,0.0
2025-02-07,3.0,32.0,40.0,36.0,0.0
2025-02-08,10.0,26.0,41.0,57.0,0.0
2025-02-09,17.0,30.0,44.0,66.0,1.0
2025-02-10,8.0,32.0,45.0,57.0,0.0
2025-02-11,6.0,33.0,43.0,51.0,0.0
2025-02-12,6.0,32.0,35.0,44.0,0.0
2025-02-13,3.0,26.0,41.0,29.0,0.0
2025-02-14,5.0,30.0,40.0,44.0,0.0
2025-02-15,9.0,31.0,43.0,58.0,0.0
2025-02-16,18.0,34.0,45.0,66.0,1.0
2025-02-17,15.0,37.0,44.0,64.0,0.0
2025-02-18,7.0,45.0,44.0,62.0,0.0
2025-02-19,13.0,43.0,46.0,77.0,1.0
2025-02-20,9.0,43.0,49.0,66.0,1.0
2025-02-21,9.0,43.0,45.0,64.0,1.0
2025-02-22,10.0,42.0,50.0,70.0,1.0
2025-02-23,16.0,43.0,74.0,79.0,1.0
2025-02-24,20.0,56.0,84.0,71.0,3.0
2025-02-25,9.0,46.0,71.0,58.0,1.0
2025-02-26,14.0,63.0,54.0,70.0,0.0
2025-02-27,14.0,61.0,49.0,60.0,1.0
2025-02-28,9.0,54.0,50.0,52.0,0.0
2025-03-01,3.0,20.0,49.0,57.0,0.0
2025-03-02,3.0,23.0,44.0,42.0,0.0
2025-03-03,5.0,33.0,39.0,56.0,0.0
2025-03-04,5.0,32.0,46.0,52.0,0.0
2025-03-05,7.0,38.0,40.0,59.0,0.0
2025-03-06,6.0,41.0,43.0,31.0,0.0
2025-03-07,7.0,30.0,43.0,52.0,0.0
2025-03-08,9.0,31.0,45.0,55.0,0.0
