date,t2m_mean,t2m_max,t2m_min,t2m_range,qv2m_mean,qv2m_max,u10m_mean,v10m_mean,wind_speed_mean,wind_speed_max,wind_speed_min,wind_dir_mean,calm_hours
2020-02-04,6.643556,11.911499,2.8115234,9.099976,2.381973,3.1050127,-3.1929178,-5.6972084,6.662552,8.277322,5.4624844,29.267817,0
2020-02-05,7.707554,14.852814,3.5933228,11.259491,2.7096293,3.5521517,-0.45033813,-2.4643872,2.8541784,3.9047675,1.8073567,10.355874,3
2020-02-06,10.297889,17.219574,6.3339844,10.88559,4.643584,5.945344,0.10567987,-0.088375516,1.3495156,2.4587543,0.34490377,309.9043,21
2020-02-07,12.414643,19.589966,8.177765,11.412201,6.8726325,7.2769823,0.4999095,-0.36084703,1.1876866,2.5668206,0.2782657,305.8227,21
2020-02-08,13.512516,18.622833,9.541748,9.081085,6.5904326,7.7209225,1.0490972,0.08400334,1.5616592,4.467229,0.22411114,265.422,17
2020-02-09,10.803777,14.83963,8.928741,5.9108887,7.0228868,7.8128467,-0.49581656,0.8419986,2.5457413,4.343684,0.9486249,149.508,6
2020-02-10,11.020665,17.40799,8.115845,9.292145,4.7332454,5.738531,-3.4793189,-4.90693,6.1305566,8.062655,3.8501887,35.339016,0
2020-02-11,11.964335,17.350372,8.196259,9.154114,4.0978913,5.293708,-2.4278486,-4.3170743,5.2628665,8.599765,1.5985987,29.352654,1
2020-02-12,11.845641,16.49942,8.214783,8.284637,5.8257766,6.2632513,0.7186167,1.0398358,1.7730612,3.0784495,0.78039795,214.64784,16
2020-02-13,11.812354,17.902283,7.9443665,9.957916,6.02553,6.540847,-0.5172858,0.7168989,1.5509834,2.4336884,0.6901657,144.18727,18
2020-02-14,12.427424,17.962433,8.853058,9.109375,5.7998314,6.3719664,0.63168734,0.5111974,1.2806284,2.6945746,0.18060873,231.01825,19
2020-02-15,12.402402,18.61316,8.258331,10.354828,6.0844035,7.028166,1.0679156,-0.3384653,1.6329069,3.157743,0.6310944,287.5855,15
2020-02-16,13.25747,19.766357,9.182098,10.584259,6.8482056,7.4270525,1.3200494,-0.27661297,1.6835045,4.1374803,0.35432327,281.83496,15
2020-02-17,13.20901,20.121368,8.357697,11.763672,7.229513,8.082599,0.8477325,-0.90626335,1.8675699,3.5219254,0.18452537,316.91125,15
2020-02-18,13.534522,19.260895,9.824738,9.436157,6.0366726,7.598115,-0.7150933,-0.81363654,1.9420398,3.7471325,0.8445563,41.311764,14
2020-02-19,13.067519,18.845703,8.19693,10.648773,6.485659,7.319262,0.9198882,-0.015275036,1.4288445,2.7591548,0.23341437,270.95132,16
2020-02-20,13.627112,20.716156,9.152374,11.563782,5.7523437,7.1841583,-1.0648245,-0.53316,2.4002552,4.600078,1.0091708,63.402763,10
2020-02-21,14.915413,20.97342,10.463562,10.509857,6.061724,7.0648746,-1.6223189,0.6808524,2.6402771,4.8702188,0.34488842,112.76674,8
2020-02-22,12.138214,17.212433,9.825653,7.38678,7.554711,8.39484,0.8744318,2.6616492,3.1601217,4.153045,2.548729,198.1869,0
2020-02-23,11.947166,17.510315,9.533112,7.9772034,7.300646,7.6232486,3.1938343,0.274353,3.2370026,4.081329,2.4611392,265.0903,0
2020-02-24,12.992856,20.870728,8.416046,12.454681,6.7736726,7.614089,0.8450487,-1.2142562,2.2429166,3.4627705,1.0403929,325.16443,9
2020-02-25,15.127984,22.895294,10.760986,12.134308,5.3820457,6.8875294,-1.8381993,-2.5213737,3.4885952,6.3519044,1.7789576,36.093796,2
2020-02-26,14.877126,22.125092,9.567413,12.557678,4.666302,6.0936213,-2.2584147,-1.2897662,2.7269623,3.895527,1.2083116,60.269585,6
2020-02-27,15.837113,23.442322,10.848297,12.594025,5.3225136,6.398394,-1.9343262,-1.3737273,2.659983,5.162799,0.34879526,54.61824,10
2020-02-28,17.476738,23.797638,13.618103,10.179535,5.62139,6.9425945,-2.0280218,-0.3798827,2.7973258,3.5959654,0.46418193,79.39047,2
2020-02-29,15.041118,20.357147,10.85141,9.505737,6.931198,7.683436,0.0020953466,2.1444898,2.5674753,5.0070143,1.5435916,180.056,10
2020-03-01,11.842242,16.01477,9.573914,6.440857,6.9509315,8.439343,3.2981274,2.309057,4.097609,6.62424,2.6200821,235.0037,0
2020-03-02,10.380901,17.112427,6.7119446,10.400482,5.2441926,6.179537,-1.6891559,-2.7567394,4.8523574,8.77629,1.3764509,31.497337,3
2020-03-03,13.813094,22.126099,8.809235,13.316864,4.515429,5.4271703,-0.1873554,-4.2332397,4.4308906,5.565274,2.1170323,2.5341518,0
2020-03-04,15.413798,20.298615,10.681427,9.6171875,6.649576,6.9552073,0.0084992135,0.57325786,1.5468324,3.0888581,0.09114733,180.84943,15
2020-03-05,15.043533,21.896912,10.675812,11.2211,6.4690228,6.8912024,-0.1354637,0.6696194,1.3933741,2.534773,0.34002045,168.56343,21
2020-03-06,16.113914,20.302216,12.6953125,7.606903,7.2418675,8.029505,1.0570143,0.9380345,1.757507,4.4810953,0.3048515,228.41295,15
2020-03-07,11.673209,16.960114,9.262634,7.6974792,7.098721,7.6724534,1.9843217,2.1672494,2.971619,5.6633077,1.42426,222.47705,8
2020-03-08,11.062037,15.509216,8.310028,7.199188,6.423613,7.293975,2.256221,1.414064,2.9279144,5.5536065,1.050062,237.92297,9
2020-03-09,11.935364,18.056671,8.553375,9.503296,6.454876,6.799239,-0.9970632,1.2704167,2.3811743,4.702933,1.332647,141.87404,11
2020-03-10,13.540034,17.499847,11.119904,6.379944,8.250067,9.539055,-2.8817918,2.5674016,4.344493,6.3735356,2.5831983,131.69798,0
2020-03-11,14.005946,18.487915,11.103363,7.384552,8.59641,9.150903,-0.7862862,2.1898892,2.5762742,4.4112196,1.7012084,160.24916,7
2020-03-12,13.476954,16.941345,11.176331,5.7650146,8.421449,8.852528,0.26563984,-0.37259817,1.3200654,3.0075064,0.23037064,324.51343,22
2020-03-13,11.626658,14.613617,9.711395,4.9022217,7.6895804,8.580597,1.4813938,2.5268052,2.9847052,5.800849,1.8278631,210.38188,6
2020-03-14,12.20536,14.847015,10.665985,4.1810303,7.883352,8.301516,2.250163,3.7594712,4.386916,5.9095283,3.2883208,210.90187,0
2020-03-15,11.861369,14.995911,10.160065,4.835846,7.258738,7.841511,2.5408103,3.2274902,4.126594,5.4559436,2.9222813,218.21124,0
2020-03-16,10.973599,13.897491,9.264435,4.6330566,6.848421,7.2545166,0.9005092,4.387219,4.602387,8.858198,2.6701353,191.59929,0
2020-03-17,9.375785,12.68988,6.1154785,6.574402,5.5471325,7.5322413,2.4524453,1.6433911,3.2199953,7.3627977,1.1233946,236.17384,6
2020-03-18,9.742995,15.1215515,5.9788513,9.1427,4.834821,5.257864,0.8019104,-0.7631549,2.1682055,6.0708194,0.90661496,313.58148,13
2020-03-19,9.551055,13.448517,7.0536194,6.3948975,6.12603,6.312802,4.084908,1.7931356,4.849441,6.819212,2.9556396,246.30017,0
2020-03-20,10.351964,14.362457,8.22998,6.132477,6.380215,6.702397,-0.51689124,2.154895,2.6417172,5.285375,1.6297634,166.51138,7
2020-03-21,12.240157,16.490295,9.268524,7.2217712,6.784594,7.1019325,0.35420704,1.0112333,1.293239,4.1467357,0.036757026,199.30396,17
2020-03-22,11.976972,16.328827,9.145294,7.1835327,7.15102,7.771511,-0.5833478,1.9064827,2.6256113,4.6038914,0.7556961,162.98686,7
2020-03-23,12.316892,15.75296,9.050079,6.702881,7.561891,8.7794895,2.8266914,2.440457,4.4591384,5.790405,2.866294,229.19394,0
2020-03-24,11.905266,15.492249,9.725861,5.766388,7.248362,7.663453,2.8303413,1.0853072,3.0626647,5.8377686,1.4752713,249.02045,7
2020-03-25,10.802799,14.349365,7.686432,6.6629333,6.488131,7.0340295,3.8942087,0.7679146,4.050883,6.9865417,2.6522784,258.84476,0
2020-03-26,9.157298,13.434784,5.1224976,8.312286,5.315579,6.6367774,4.6443725,-0.52551097,4.989084,7.466636,3.5356598,276.45557,0
2020-03-27,9.126537,15.2907715,4.3923035,10.898468,4.9493365,5.6915207,3.906127,-1.8615383,4.681446,7.1029353,4.1379905,295.48102,0
2020-03-28,10.62429,15.487915,6.819153,8.668762,5.8416696,6.2652526,1.5390419,0.39332828,1.9469652,5.139342,0.10495133,255.66396,13
2020-03-29,11.656602,15.884155,7.9644165,7.919739,6.7114396,7.212506,2.5681272,-0.35695085,2.8162363,6.8350716,0.844153,277.913,11
2020-03-30,12.663403,20.160736,7.5787354,12.582001,6.783051,7.52529,2.2470217,-0.90808654,2.903901,6.672886,0.8161392,292.00507,4
2020-03-31,14.533086,20.67157,10.631897,10.039673,7.0987988,7.7445655,0.7937549,-1.271281,2.283766,4.462605,0.64634824,328.02042,7
2020-04-01,15.768654,20.541138,11.617432,8.923706,8.110231,8.989288,2.0989316,-0.5144959,2.45641,5.2903814,0.82082343,283.77295,10
2020-04-02,13.954506,18.652405,9.967285,8.68512,7.5199075,8.825983,2.2060688,0.24711926,2.4907556,5.1952615,1.2518613,263.6085,9
2020-04-03,12.71351,18.684814,7.702118,10.982697,6.035112,7.356224,2.4618218,-0.64573556,2.8015022,5.105088,1.2873247,284.69757,6
2020-04-04,12.756322,17.576508,9.513855,8.062653,7.1520705,7.4128294,1.8633842,1.4535109,2.543362,5.212996,1.1112727,232.04442,13
2020-04-05,12.15517,15.35791,10.122345,5.235565,7.564935,7.965953,2.6904576,3.2444277,4.2869935,6.54146,3.067951,219.66739,0
2020-04-06,11.596538,13.267914,10.679474,2.58844,7.708197,8.230857,2.3451176,5.7686462,6.4955516,7.7212615,4.982872,202.12314,0
2020-04-07,11.196626,16.240845,7.818817,8.422028,6.570404,7.1250563,0.23814906,0.70427054,2.189531,4.8619895,1.1506611,198.68297,14
2020-04-08,10.17479,13.229034,8.071686,5.1573486,6.5814857,7.6304502,1.6801032,1.7193445,2.750206,4.9760017,1.4684671,224.33864,8
2020-04-09,9.236652,10.748596,8.089203,2.6593933,6.373157,6.6340923,-0.5342896,2.5496254,2.989376,4.5902042,1.7620227,168.16458,1
2020-04-10,9.691226,13.198395,7.860199,5.338196,6.4907303,6.628197,-2.5418332,-0.6068812,2.7460306,4.738094,1.2172803,76.57161,5
2020-04-11,12.438134,19.354126,7.8585815,11.495544,7.075215,7.706928,1.1280819,-1.088737,2.203802,5.432261,1.2345469,313.98322,16
2020-04-12,13.042308,16.995575,10.960236,6.0353394,8.237697,8.754126,3.0569694,2.0651982,3.7279108,5.422497,2.8973978,235.95822,0
2020-04-13,13.201306,18.325989,10.44693,7.879059,7.94302,8.273297,3.1257417,0.5817227,3.3774955,4.9785295,2.4836922,259.45746,0
2020-04-14,14.0231085,21.103119,8.453949,12.64917,6.7921257,8.36831,0.822604,-1.4945465,2.7972162,4.957484,1.3324893,331.17145,7
2020-04-15,16.281923,22.913818,10.619263,12.294556,6.213529,7.5655646,0.6276029,-1.2727433,2.659659,5.3809,0.41320032,333.75162,3
2020-04-16,15.673206,20.64621,11.204315,9.441895,8.297109,9.148125,1.5133233,1.6286145,2.5817006,5.1801386,1.154799,222.89853,10
2020-04-17,13.38142,18.201965,10.42926,7.772705,7.3112855,8.124951,1.0521641,1.9574289,2.2865264,4.086889,1.1903368,208.25908,12
2020-04-18,13.263129,17.079407,10.863373,6.216034,7.716564,8.001138,3.2057116,1.6254005,3.6667967,5.5699215,2.5423048,243.1135,0
2020-04-19,13.618381,18.573975,10.821228,7.7527466,7.8527107,8.107364,3.3034267,0.7799473,3.401405,5.6946154,1.8910091,256.7156,1
2020-04-20,14.060622,18.353851,10.808868,7.544983,8.153995,8.610305,3.9335346,0.5077618,3.9886181,6.2671957,2.7761881,262.64462,0
2020-04-21,14.515719,20.659637,10.449829,10.209808,8.132628,8.579413,3.8764257,-1.3953637,4.379412,5.940087,3.8167093,289.79694,0
2020-04-22,16.860765,25.06018,11.183899,13.876282,8.225313,9.070801,1.7760154,-2.037008,3.2454135,4.8021283,2.0372448,318.91565,0
2020-04-23,19.368965,26.519806,14.113068,12.406738,9.031883,9.762649,1.5227617,-2.945287,3.5434477,4.871505,2.8284678,332.6603,0
2020-04-24,21.100847,29.419464,15.181091,14.238373,8.721607,10.795068,-0.0933213,-2.5827353,3.2630053,4.851315,1.1493772,2.069353,2
2020-04-25,21.866539,27.858002,16.285614,11.572388,9.308206,10.653511,0.004740832,-0.67501265,2.632684,3.7261577,2.025515,359.5976,0
2020-04-26,21.23195,26.451447,16.210907,10.24054,8.883166,10.748433,1.4210728,0.2166969,1.7358783,4.1506767,0.13792291,261.32986,14
2020-04-27,19.4841,25.697296,13.743835,11.953461,8.988314,11.064635,1.3689747,-0.52473766,1.8834871,3.7945487,1.2160254,290.97217,18
2020-04-28,20.043966,27.348938,14.542511,12.806427,9.03709,10.103349,0.4630517,-0.29044902,1.7844499,3.337656,0.92074233,302.098,18
2020-04-29,20.368172,25.759918,16.314972,9.444946,9.304271,10.559383,0.8493418,0.9365166,1.7961382,4.2779856,0.46799636,222.2054,16
2020-04-30,18.965088,24.909515,15.187073,9.722443,9.243299,9.806369,1.7242107,-0.4402368,2.1543684,4.27475,0.07904466,284.32312,9
2020-05-01,18.369816,23.947754,12.705566,11.2421875,8.278443,9.791469,2.395051,-0.9000721,2.7861176,4.901023,1.2877569,290.59647,10
2020-05-02,17.771328,23.731903,12.380066,11.351837,8.180643,9.265817,2.9265168,-0.40615714,3.0673351,6.1808233,1.5341624,277.90134,10
2020-05-03,17.110842,23.182953,11.848602,11.334351,8.326712,9.150266,2.6424818,-0.62120646,3.0448005,5.749585,1.0109257,283.22913,8
2020-05-04,17.732956,26.236237,10.878174,15.358063,7.5075746,9.366506,1.2006899,-1.5538143,2.6052287,5.362961,0.92188483,322.30542,5
2020-05-05,20.72088,28.255524,14.631134,13.62439,7.321753,8.901469,1.004185,-1.1555539,2.4612153,3.921667,0.2256976,319.00912,4
2020-05-06,21.56228,29.157227,15.159637,13.997589,7.7434916,9.720991,1.5688272,-1.8033031,3.1054008,3.9246557,2.1315024,318.97757,0
2020-05-07,22.217508,29.27713,16.225555,13.051575,7.950811,9.526154,0.03694485,-1.119131,2.5863461,3.4903889,1.1954318,358.10922,3
2020-05-08,21.526497,26.904907,16.639862,10.265045,8.710612,10.001825,0.3014724,1.0964476,2.025279,3.9808662,0.61540186,195.37381,16
2020-05-09,19.965498,24.66864,15.75296,8.91568,8.492478,9.393964,0.9198761,1.45112,2.0249412,4.0407386,0.1687191,212.37093,12
2020-05-10,18.433016,23.176727,14.572754,8.603973,8.0679865,9.338647,1.7672892,1.4255008,2.4467618,5.285319,0.5294108,231.11026,12
2020-05-11,15.9574,21.661407,11.4982605,10.163147,7.7900558,8.511767,2.8246238,1.3614289,3.1727607,6.365061,1.3915858,244.26659,8
2020-05-12,15.291053,19.641876,11.467285,8.174591,8.010288,8.577102,3.898613,1.0415319,4.0755897,7.370294,1.2251954,255.0425,4
2020-05-13,15.338712,21.12146,10.992279,10.129181,7.7211003,8.603212,3.9971473,0.0653932,4.197288,7.086107,2.2488458,269.06274,0
2020-05-14,16.598108,22.85437,11.895538,10.958832,8.1854515,8.787375,3.4444559,-0.94949484,3.7797625,6.0992556,1.8046589,285.41135,2
2020-05-15,17.903912,24.319855,12.617798,11.702057,8.508258,8.892293,3.148063,-1.4886082,3.7161381,6.0146623,2.5002565,295.30783,0
2020-05-16,18.897112,25.284668,13.38623,11.8984375,8.740463,9.427134,1.8779435,-0.1508862,2.638672,4.7885084,1.012721,274.59366,13
2020-05-17,18.433058,23.263397,13.282288,9.98111,9.078554,9.609629,1.9583625,1.4963802,2.5819027,5.515046,0.45034713,232.61665,11
2020-05-18,16.817383,21.588013,13.469147,8.118866,9.638749,10.246695,3.550927,1.7940207,4.005776,6.8404427,1.9406128,243.19592,3
2020-05-19,14.544949,18.998413,10.046143,8.9522705,7.262033,8.505608,4.719869,-0.16853242,4.9412246,6.6981187,3.366493,272.04498,0
2020-05-20,15.6325,22.108246,10.45697,11.651276,7.2777658,8.07881,3.026202,-0.5644575,3.3563263,6.624589,1.3640121,280.5656,4
2020-05-21,17.568384,24.955322,11.220001,13.735321,7.3475575,8.059747,1.2201394,-0.3274288,2.3149278,5.1197276,1.0362865,285.0216,13
2020-05-22,18.240921,23.616455,12.774628,10.841827,8.273504,8.8424425,1.9658874,1.3247832,2.6398985,5.549215,0.6411957,236.02454,11
2020-05-23,16.812725,22.579376,11.854767,10.724609,7.643209,8.713741,1.559466,0.41227975,2.1044526,5.474384,0.31019107,255.19138,15
2020-05-24,17.787027,25.302002,11.286896,14.015106,7.2677703,8.040062,1.1043278,0.25885168,1.790825,3.8475556,0.48243538,256.80817,16
2020-05-25,20.28411,27.53775,14.090118,13.447632,7.6664944,8.613529,0.761614,-0.11757342,1.588768,3.804595,0.41584516,278.7757,16
2020-05-26,22.15915,28.651062,15.908844,12.742218,8.459578,9.217859,1.5834074,0.23141815,1.9411178,3.782734,0.51497763,261.685,13
2020-05-27,22.36954,28.21344,17.026337,11.187103,9.076633,9.782583,1.6894426,0.8211077,1.9488688,4.3770523,0.26531374,244.0792,14
2020-05-28,21.217947,26.492432,16.242218,10.250214,8.986118,9.704459,1.4039477,1.2842951,2.0881445,4.2664986,0.20209485,227.54854,12
2020-05-29,19.032284,24.093658,15.191101,8.902557,9.223338,9.521862,1.2222,1.9769856,2.4206593,5.1299143,0.47700366,211.72495,12
2020-05-30,16.82734,22.172607,12.251526,9.921082,8.349105,9.015071,2.6682396,1.1279904,3.0143108,5.9894385,1.1081662,247.08394,9
2020-05-31,17.400751,23.279297,12.684021,10.595276,8.67497,9.466366,2.73334,-0.11073484,2.9574604,6.0180106,1.1366459,272.31995,10
2020-06-01,20.115421,26.783783,15.483887,11.299896,8.5374,9.190712,2.64412,-0.35891774,2.866866,5.32632,0.76448953,277.7302,10
2020-06-02,21.184086,26.15384,16.799072,9.354767,8.877507,9.293846,1.2534926,0.54040164,2.2741547,5.1851225,0.5964486,246.67831,12
2020-06-03,23.4139,31.068787,18.522736,12.546051,9.471955,10.309898,1.4046336,-0.84461135,2.3738077,3.8978093,0.94568974,301.01865,8
2020-06-04,22.153,28.864105,17.062286,11.801819,9.928903,10.820061,0.43819442,2.1684668,2.5399425,4.595088,0.7876471,191.42424,11
2020-06-05,18.467993,23.449768,15.273804,8.175964,9.647514,10.187163,0.97422045,3.0743797,3.299037,5.853111,1.7405572,197.58257,5
2020-06-06,16.9409,20.84317,14.024536,6.818634,9.200248,10.259743,4.635527,1.7526876,5.0157456,6.1758204,4.4366097,249.28845,0
2020-06-07,16.958178,22.491058,11.856323,10.634735,7.318062,9.242118,4.1168885,-1.3069888,4.671505,7.4675035,2.674459,287.6131,0
2020-06-08,17.846945,25.924957,11.4852295,14.439728,5.224811,6.5031667,0.92608,-4.723819,6.023247,8.110324,3.607526,348.90814,0
2020-06-09,21.695704,29.985138,14.596039,15.389099,4.948811,6.1549244,-1.3040991,-1.9967693,3.4612992,4.635551,1.3512167,33.148735,4
2020-06-10,23.602571,30.61847,16.89392,13.724548,6.1702137,7.056924,0.76390743,-0.65590477,2.421244,4.277917,1.0294176,310.65,9
2020-06-11,23.346437,29.008484,18.105469,10.903015,7.227346,7.997089,1.2822033,1.6119256,2.4455357,5.0597095,0.41995418,218.50044,12
2020-06-12,19.87687,26.539368,14.171448,12.36792,7.600395,8.400222,1.3250908,2.487581,3.0429866,5.6685677,1.3081967,208.04344,9
2020-06-13,18.301111,23.695831,13.67453,10.021301,7.64934,8.707408,3.3371537,-0.235569,3.6904962,6.895011,1.547632,274.0378,4
2020-06-14,18.62475,25.87503,12.60437,13.27066,7.607963,8.223062,2.0900946,-0.13969778,2.4914207,6.6888533,0.4709301,273.82385,12
2020-06-15,19.943487,26.50763,14.028748,12.478882,8.409276,8.744202,1.499694,0.8693343,2.1313362,5.060007,0.16207004,239.90024,13
2020-06-16,19.227474,24.272583,14.218903,10.05368,9.176354,10.099959,1.7626725,1.2935954,2.5527942,5.4316797,0.09603472,233.7257,11
2020-06-17,18.813189,25.37024,13.472046,11.898193,8.653556,9.299476,1.0812087,1.7049183,2.4307375,5.4883413,0.6346412,212.38167,11
2020-06-18,19.505648,25.692657,14.2812805,11.411377,8.775978,9.974832,0.9428289,1.3769234,1.7714367,3.677234,0.21842739,214.40085,15
2020-06-19,19.684746,26.210968,14.521027,11.689941,9.233754,9.884088,2.1151342,1.446885,2.638959,4.6449428,1.6485773,235.62543,8
2020-06-20,19.756445,26.643585,14.739746,11.903839,9.657987,9.882654,2.5223677,1.4934095,2.963082,5.039032,1.8652488,239.37164,2
2020-06-21,20.10734,26.305237,14.912628,11.392609,9.380603,10.016434,2.4610307,1.3747239,2.8379507,5.101444,1.1671145,240.81242,10
2020-06-22,20.70064,27.22754,14.940735,12.286804,8.9729595,9.569389,1.3816223,1.2350825,1.9082866,3.945145,0.15840454,228.20532,14
2020-06-23,21.640493,27.499542,16.269257,11.230286,8.667734,9.11656,1.8981041,1.0647225,2.268254,4.3165517,0.85481185,240.71019,12
2020-06-24,21.579706,27.208527,16.35727,10.851257,8.576373,8.899736,1.853138,1.2258056,2.2703826,4.2393613,0.07724473,236.51636,13
2020-06-25,20.204199,26.002655,15.670502,10.332153,8.871503,9.128461,1.2647686,1.8195348,2.2955878,4.6711154,0.7942328,214.80338,13
2020-06-26,21.236246,27.812775,15.789703,12.023071,8.55358,8.853179,1.5697902,0.73605233,1.8406814,4.3065624,0.36228642,244.87878,15
2020-06-27,21.62915,27.14212,16.420563,10.721558,9.235034,9.517828,1.9835981,1.4365219,2.494457,4.7091475,0.6525914,234.08795,11
2020-06-28,19.261196,24.53006,15.130066,9.399994,9.908635,10.632913,1.912261,2.8060253,3.5177367,6.742995,1.4548744,214.2738,5
2020-06-29,17.877913,24.248749,13.3941345,10.854614,8.473839,10.003319,3.0572975,2.0677564,3.7142706,6.5816355,1.7506344,235.92816,2
2020-06-30,19.22803,26.417511,13.223572,13.193939,8.240361,9.032945,2.1318705,0.64175004,2.4766724,5.2079,0.97359467,253.2468,13
2020-07-01,19.25542,24.54007,14.465759,10.07431,9.158793,9.663013,1.666161,2.2418327,2.9674408,5.276988,1.1114833,216.62025,8
2020-07-02,19.010221,25.331024,13.819275,11.511749,8.660431,9.206209,1.3888148,2.1581,2.6582696,4.9057174,1.0480651,212.76274,11
2020-07-03,21.151518,28.766449,15.530487,13.235962,7.3235564,8.861329,1.4711767,1.360755,2.1407335,4.5601497,0.13046613,227.23293,12
2020-07-04,23.568663,29.85495,17.53946,12.315491,7.908419,8.362978,2.7514713,0.37766352,2.95951,5.248417,1.4503708,262.1845,10
2020-07-05,24.028143,31.270477,17.387115,13.883362,8.334361,9.20351,2.180917,0.6424693,2.3043728,5.002134,0.30238825,253.58572,12
2020-07-06,24.44753,31.155487,17.915497,13.23999,8.171781,8.923802,1.5327439,0.9023487,1.9217081,4.302269,0.099292554,239.51407,13
2020-07-07,23.872202,29.660065,17.724182,11.935883,8.322578,9.387725,1.9754381,0.70831615,2.410691,5.147242,0.35855004,250.27412,12
2020-07-08,22.259766,28.35147,15.758606,12.592865,8.490581,9.608272,1.3025652,1.5797921,2.3613496,4.6638284,1.0776095,219.50616,13
2020-07-09,22.235937,29.700226,15.930237,13.769989,7.7792892,8.802332,1.4494591,1.2833759,2.0059726,4.2421618,0.5321443,228.47777,14
2020-07-10,23.856546,31.840881,17.527008,14.313873,7.5005813,8.1776705,0.9635725,1.0954818,1.7976183,4.3087697,0.16096905,221.33447,15
2020-07-11,26.424484,33.297516,20.636902,12.660614,7.6668296,8.447944,2.027501,1.2657012,2.5998173,5.3052616,0.32964987,238.02484,12
2020-07-12,27.235239,33.394806,21.410187,11.984619,8.543143,9.262622,2.3682892,0.7597583,2.6034515,5.0888867,0.74444175,252.21353,12
2020-07-13,25.021896,30.963837,19.18216,11.781677,9.342021,10.367787,1.5742522,2.2191746,2.977853,5.4748516,1.1263794,215.35138,11
2020-07-14,22.033167,27.546051,16.762878,10.783173,8.703041,9.550396,2.3460934,2.0552654,3.1579792,5.289935,1.3060068,228.78044,6
2020-07-15,21.055592,27.20813,15.423859,11.784271,8.520446,9.022673,2.0796814,1.6155964,2.6621954,5.1237864,0.6116525,232.15823,10
2020-07-16,21.333176,27.619995,16.052704,11.567291,8.267192,8.608791,1.7295977,1.4732195,2.3039215,4.436664,0.8183608,229.57664,13
2020-07-17,21.446592,27.577332,16.320374,11.256958,8.519185,9.050683,1.848934,1.5087137,2.442334,4.7194304,0.58222145,230.78587,12
2020-07-18,22.464386,29.213257,17.18637,12.026886,8.215248,9.222884,2.239031,0.9002123,2.5211143,4.7343516,0.90943116,248.0972,13
2020-07-19,23.302942,29.330261,17.513428,11.8168335,8.565478,9.194149,3.135183,0.59520715,3.217406,6.169096,0.70671785,259.25046,7
2020-07-20,22.906782,29.64264,16.601318,13.041321,8.891776,9.220671,2.7546775,0.3550075,2.8185952,5.62026,0.95584273,262.65652,9
2020-07-21,22.539255,27.836426,17.235443,10.600983,9.018374,9.537488,2.2761495,0.8691006,2.5213642,4.8669434,0.84301496,249.10168,11
2020-07-22,20.693962,25.856506,14.991882,10.864624,8.243125,9.110522,1.8993435,1.7340794,2.663811,5.2409167,0.38114524,227.60428,11
2020-07-23,19.300333,25.56961,14.100769,11.468842,8.197676,8.640703,1.6950946,1.6396174,2.4077287,4.859788,0.52842134,225.95311,12
2020-07-24,20.197752,26.424377,14.943909,11.480469,8.472745,8.942126,1.4581228,1.3607844,2.039792,4.618394,0.03300343,226.97768,14
2020-07-25,21.004105,27.688568,15.485352,12.203217,8.6773405,9.333882,1.5437123,1.3685049,2.0949929,4.2462945,0.243697,228.44295,13
2020-07-26,22.582672,29.17752,17.425537,11.751984,8.074256,8.796481,1.5979065,1.1887373,2.0714207,4.915103,0.23920232,233.35318,13
2020-07-27,22.663607,27.940552,17.85025,10.0903015,8.246715,8.759394,2.5679219,0.8257492,2.7824466,5.089624,1.0765767,252.17413,10
2020-07-28,22.540298,28.855103,16.999756,11.855347,8.106404,8.32933,2.2712572,0.94315094,2.5354042,5.0186796,0.77381,247.4491,11
2020-07-29,22.96138,29.320618,17.306152,12.014465,7.648481,8.432217,1.9780134,1.0369483,2.3206933,4.5293407,0.38568518,242.33481,13
2020-07-30,24.399323,32.410736,18.36441,14.046326,7.3197045,7.9305525,2.6330183,0.54442436,2.7964618,5.6117086,1.0750533,258.3177,11
2020-07-31,27.051483,33.198303,21.707275,11.491028,7.991137,8.53888,3.2154043,0.3748745,3.519079,5.5282106,1.6953853,263.3501,3
2020-08-01,26.773468,32.60794,20.66571,11.94223,7.1490836,7.6145496,2.325075,0.19921719,2.8185084,5.000755,0.77459073,265.10275,12
2020-08-02,25.015451,31.384735,19.152771,12.231964,8.197049,8.932803,1.5081009,1.120442,1.9852762,4.270517,0.45611703,233.38954,14
2020-08-03,24.364563,32.247925,17.665894,14.582031,7.984612,8.814531,2.2230868,0.08136487,2.4780462,5.4152026,0.26627687,267.90393,12
2020-08-04,23.371683,29.364807,17.731812,11.632996,8.623958,8.959654,1.757915,1.0909206,2.2454898,5.0645094,0.12834708,238.17725,13
2020-08-05,21.398972,27.020508,16.051788,10.9687195,9.516004,10.063521,2.003753,1.3515291,2.517635,5.45263,0.23651755,236.00038,11
2020-08-06,19.984007,25.432068,15.044312,10.387756,9.225459,10.06051,2.049236,1.7326406,2.722243,5.3018394,0.7944931,229.78531,10
2020-08-07,20.772802,27.572021,15.127075,12.444946,8.767838,9.108791,1.8838981,0.8969512,2.1298435,4.772519,0.09179981,244.5402,13
2020-08-08,21.903015,28.04309,16.607208,11.435883,9.092416,9.834996,1.8660613,1.1150953,2.2188842,4.4673553,0.20622446,239.13889,13
