date,daily_aqi,n_monitor_readings,n_sites,pollutants_used,dominant_pollutant,dominant_site
2023-04-15,80.0,51,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-04-16,80.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster - Fairgrounds
2023-04-17,68.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2023-04-18,60.0,55,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-04-19,62.0,47,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-04-20,101.0,47,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,North Hollywood (NOHO)
2023-04-21,108.0,50,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,North Hollywood (NOHO)
2023-04-22,156.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-04-23,90.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-04-24,67.0,54,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2023-04-25,77.0,47,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-04-26,97.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-04-27,122.0,47,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-04-28,136.0,44,12,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-04-29,136.0,44,12,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Pomona
2023-04-30,100.0,52,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-05-01,48.0,45,12,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-05-02,42.0,43,12,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-05-03,44.0,51,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-05-04,38.0,46,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-05-05,38.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-05-06,44.0,55,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-05-07,46.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-05-08,52.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2023-05-09,53.0,52,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2023-05-10,54.0,47,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Santa Clarita
2023-05-11,67.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-05-12,87.0,54,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Pomona
2023-05-13,136.0,50,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-05-14,119.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-05-15,105.0,52,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-05-16,101.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-05-17,122.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-05-18,100.0,53,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-05-19,87.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-05-20,112.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-05-21,115.0,52,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-05-22,80.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-05-23,54.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Santa Clarita
2023-05-24,52.0,54,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Santa Clarita
2023-05-25,51.0,44,12,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Reseda
2023-05-26,49.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Santa Clarita
2023-05-27,51.0,52,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-05-28,58.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Santa Clarita
2023-05-29,47.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Santa Clarita
2023-05-30,52.0,54,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-05-31,44.0,47,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-06-01,53.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-06-02,58.0,52,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-06-03,93.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-06-04,101.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-06-05,58.0,56,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster - Fairgrounds
2023-06-06,52.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Santa Clarita
2023-06-07,46.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster - Fairgrounds
2023-06-08,49.0,52,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-06-09,53.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Santa Clarita
2023-06-10,54.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Santa Clarita
2023-06-11,41.0,55,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Santa Clarita
2023-06-12,61.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",NO2,Glendora
2023-06-13,49.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster - Fairgrounds
2023-06-14,58.0,52,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Glendora
2023-06-15,56.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Reseda
2023-06-16,56.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Santa Clarita
2023-06-17,100.0,56,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-06-18,60.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2023-06-19,56.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Reseda
2023-06-20,87.0,51,13,"CO,NO2,Ozone,PM2.5,SO2",NO2,Glendora
2023-06-21,100.0,45,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-06-22,59.0,46,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2023-06-23,54.0,52,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-06-24,80.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-06-25,80.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-06-26,80.0,52,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-06-27,93.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-06-28,77.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-06-29,115.0,56,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-06-30,192.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-07-01,207.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-07-02,174.0,52,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-07-03,166.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-07-04,136.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Glendora
2023-07-05,182.0,54,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Glendora
2023-07-06,108.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-07-07,115.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-07-08,133.0,52,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-07-09,112.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-07-10,147.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-07-11,156.0,55,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-07-12,126.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Pomona
2023-07-13,126.0,47,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-07-14,192.0,52,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-07-15,210.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-07-16,195.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-07-17,172.0,55,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-07-18,143.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-07-19,126.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Pomona
2023-07-20,159.0,51,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Pomona
2023-07-21,164.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-07-22,195.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-07-23,156.0,56,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Reseda
2023-07-24,185.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-07-25,200.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-07-26,151.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Pomona
2023-07-27,187.0,47,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-07-28,177.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-07-29,192.0,54,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-07-30,161.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-07-31,87.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-08-01,126.0,50,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-08-02,112.0,47,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-08-03,140.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-08-04,150.0,54,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-08-05,179.0,47,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-08-06,185.0,47,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-08-07,133.0,50,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-08-08,84.0,45,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster - Fairgrounds
2023-08-09,61.0,43,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-08-10,55.0,51,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Reseda
2023-08-11,56.0,47,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-08-12,97.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-08-13,105.0,51,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-08-14,101.0,47,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-08-15,133.0,47,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-08-16,122.0,54,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-08-17,133.0,47,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-08-18,90.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-08-19,61.0,51,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-08-20,52.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-08-21,52.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-08-22,77.0,53,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Pomona
2023-08-23,112.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Pomona
2023-08-24,97.0,47,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-08-25,100.0,50,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-08-26,143.0,47,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-08-27,179.0,47,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-08-28,192.0,53,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-08-29,208.0,47,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Pomona
2023-08-30,174.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-08-31,126.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-09-01,72.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-09-02,54.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-09-03,56.0,54,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-09-04,57.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-09-05,61.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-09-06,93.0,47,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-09-07,164.0,45,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-09-08,129.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Pomona
2023-09-09,143.0,56,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-09-10,108.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Pasadena
2023-09-11,93.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-09-12,105.0,52,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-09-13,80.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-09-14,97.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-09-15,74.0,54,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster - Fairgrounds
2023-09-16,67.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Glendora
2023-09-17,57.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Signal Hill (LBSH)
2023-09-18,90.0,52,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-09-19,84.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-09-20,63.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-09-21,79.0,51,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-09-22,92.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-09-23,119.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-09-24,122.0,51,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-09-25,90.0,47,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-09-26,97.0,47,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-09-27,140.0,53,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-09-28,112.0,46,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-09-29,61.0,45,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Reseda
2023-09-30,49.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Reseda
2023-10-01,47.0,46,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Reseda
2023-10-02,53.0,46,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Reseda
2023-10-03,59.0,50,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2023-10-04,66.0,42,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-10-05,67.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-10-06,80.0,51,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-10-07,169.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-10-08,172.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-10-09,97.0,53,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-10-10,60.0,45,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Reseda
2023-10-11,55.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-10-12,64.0,50,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-10-13,62.0,47,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-10-14,90.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-10-15,136.0,54,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-10-16,122.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Reseda
2023-10-17,172.0,46,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-10-18,159.0,46,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,North Hollywood (NOHO)
2023-10-19,119.0,46,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2023-10-20,133.0,47,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-10-21,80.0,54,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-10-22,49.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Reseda
2023-10-23,44.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Reseda
2023-10-24,55.0,51,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Reseda
2023-10-25,52.0,46,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-10-26,54.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-10-27,61.0,55,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-10-28,62.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-10-29,60.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2023-10-30,62.0,51,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-10-31,60.0,46,13,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2023-11-01,54.0,46,13,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2023-11-02,77.0,54,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Reseda
2023-11-03,93.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Reseda
2023-11-04,119.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Pomona
2023-11-05,164.0,51,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-11-06,77.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2023-11-07,52.0,47,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Reseda
2023-11-08,64.0,53,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-11-09,68.0,46,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-11-10,69.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-11-11,82.0,50,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2023-11-12,67.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-11-13,71.0,47,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-11-14,77.0,51,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-11-15,68.0,47,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-11-16,53.0,45,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2023-11-17,61.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2023-11-18,52.0,47,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-11-19,44.0,47,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-11-20,66.0,54,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2023-11-21,60.0,46,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-11-22,52.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-11-23,61.0,51,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-11-24,61.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2023-11-25,64.0,47,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2023-11-26,59.0,51,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2023-11-27,55.0,46,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-11-28,57.0,46,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-11-29,56.0,51,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-11-30,58.0,46,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-12-01,54.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-12-02,69.0,55,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2023-12-03,91.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2023-12-04,81.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-12-05,70.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-12-06,69.0,43,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-12-07,59.0,46,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2023-12-08,68.0,50,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2023-12-09,57.0,46,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2023-12-10,53.0,46,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-12-11,67.0,50,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-12-12,75.0,45,12,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Reseda
2023-12-13,75.0,46,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2023-12-14,74.0,52,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-12-15,57.0,47,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-12-16,61.0,47,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-12-17,70.0,50,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-12-18,73.0,47,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2023-12-19,59.0,48,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Reseda
2023-12-20,53.0,54,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2023-12-21,43.0,47,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Reseda
2023-12-22,42.0,46,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-12-23,65.0,51,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2023-12-24,102.0,46,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2023-12-25,153.0,46,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-12-26,90.0,54,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2023-12-27,83.0,45,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2023-12-28,86.0,43,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2023-12-29,96.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Pico Rivera #2
2023-12-30,60.0,47,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2023-12-31,87.0,47,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2024-01-01,104.0,53,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2024-01-02,68.0,45,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2024-01-03,61.0,46,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2024-01-04,56.0,49,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2024-01-05,69.0,46,13,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
